"base_filename","frame","region","person","x0","y0","c0","x1","y1","c1","x2","y2","c2","x3","y3","c3","x4","y4","c4","x5","y5","c5","x6","y6","c6","x7","y7","c7","x8","y8","c8","x9","y9","c9","x10","y10","c10","x11","y11","c11","x12","y12","c12","x13","y13","c13","x14","y14","c14","x15","y15","c15","x16","y16","c16","x17","y17","c17","x18","y18","c18","x19","y19","c19","x20","y20","c20","x21","y21","c21","x22","y22","c22","x23","y23","c23","x24","y24","c24"
"Dyad-9.0_A_IDs-A107-A110",11,"body","left","321.342","288.966","0.81756","97.6238","512.66","0.299817","200.654","512.597","0.435044","412.521","798.122","0.638092","533.228","715.759","0.779862","6.32562","509.647","0.088071","0","0","0","0","0","0","274.21","989.441","0.0589273","306.616","1039.45","0.09028","718.583","862.86","0.670048","0","0","0","218.302","983.529","0.0557891","639.194","759.905","0.484973","0","0","0","306.601","268.417","0.828874","0","0","0","218.367","288.979","0.608791","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",12,"body","left","324.219","288.929","0.818962","106.464","500.869","0.301304","209.44","503.788","0.465173","412.483","795.231","0.644097","524.37","709.882","0.768526","6.35001","494.957","0.0884873","0","0","0","0","0","0","274.221","980.601","0.0520776","291.882","1042.41","0.0754966","715.773","862.813","0.678507","0","0","0","0","0","0","0","0","0","0","0","0","306.59","268.349","0.872496","318.504","268.303","0.058748","221.291","291.827","0.623172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",13,"body","left","327.129","288.893","0.812921","100.588","497.891","0.269745","209.468","500.889","0.431317","412.559","789.317","0.660436","527.334","706.817","0.789901","6.33653","497.913","0.0714057","0","0","0","0","0","0","253.618","971.77","0.0507833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","309.605","268.313","0.861005","0","0","0","232.973","289.004","0.584338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",14,"body","left","327.133","291.816","0.825272","112.312","489.054","0.267289","212.393","500.899","0.401974","409.623","783.387","0.647766","524.35","700.977","0.778774","6.35165","471.421","0.0725135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","309.505","271.366","0.864442","321.292","268.33","0.0840483","224.253","291.874","0.599211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",15,"body","left","330.178","291.951","0.815807","121.144","494.955","0.285054","215.308","503.77","0.394525","418.388","783.335","0.650959","515.628","695.099","0.789783","6.34871","492.011","0.0873831","0","0","0","0","0","0","218.315","1036.52","0.0526723","300.694","1039.44","0.0922458","718.608","862.833","0.692368","0","0","0","0","0","0","0","0","0","0","0","0","312.507","271.329","0.848688","327.191","271.232","0.071438","230.026","291.804","0.588294","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",16,"body","left","333.118","294.792","0.792445","124.142","486.137","0.317384","209.449","497.928","0.396647","412.527","783.33","0.655488","515.559","689.275","0.799933","65.2376","462.619","0.116553","0","0","0","0","0","0","230.06","983.534","0.0562202","280.112","1030.64","0.069038","718.613","862.847","0.692193","0","0","0","183","962.975","0.0531991","639.144","762.718","0.542737","0","0","0","315.408","274.164","0.818423","333.051","271.24","0.0833394","227.138","291.88","0.574627","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",17,"body","left","333.03","300.694","0.772511","132.927","486.17","0.350714","209.476","495.018","0.419364","412.512","780.495","0.639015","515.646","689.227","0.776996","71.1066","465.561","0.14253","0","0","0","0","0","0","244.797","980.592","0.0504333","265.412","1042.39","0.0701447","718.67","859.963","0.67769","0","0","0","0","0","0","0","0","0","0","0","0","315.334","280.111","0.806561","333.087","274.328","0.121966","230.015","288.941","0.590756","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",18,"body","left","333","303.677","0.743892","129.997","483.244","0.303365","203.567","497.88","0.390754","412.488","780.465","0.65846","515.501","692.257","0.830742","77.0192","462.617","0.126738","0","0","0","0","0","0","235.97","986.515","0.0608599","285.984","1039.45","0.0826698","718.679","859.94","0.692154","0","0","0","188.875","980.611","0.0518754","636.18","756.983","0.427469","0","0","0","312.554","280.17","0.795092","330.172","277.19","0.107045","230.121","291.898","0.582453","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",19,"body","left","338.957","300.761","0.69728","135.901","486.126","0.30104","209.473","497.878","0.384861","415.459","786.276","0.638509","530.247","695.096","0.834737","77.0213","465.539","0.127561","0","0","0","0","0","0","244.797","1007.08","0.060449","300.701","1045.33","0.0871453","718.584","859.943","0.682588","0","0","0","0","0","0","0","0","0","0","0","0","324.222","277.224","0.731824","0","0","0","241.831","289.009","0.540851","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",20,"body","left","338.967","300.811","0.749123","121.183","486.175","0.315277","206.505","497.912","0.370982","409.636","789.212","0.664025","541.977","698.074","0.795563","44.6648","468.453","0.118579","0","0","0","0","0","0","265.387","983.543","0.0536462","294.812","1042.38","0.0752053","715.687","859.862","0.67654","0","0","0","0","0","0","0","0","0","0","0","0","324.192","283.116","0.76362","338.939","280.14","0.0853454","241.792","291.891","0.555019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",21,"body","left","339.004","303.594","0.764365","132.95","480.218","0.297504","209.508","497.902","0.372924","412.482","789.347","0.658828","544.976","701.048","0.760196","88.7754","459.626","0.120482","0","0","0","0","0","0","238.891","1007.07","0.056187","285.997","1042.38","0.0791604","715.685","859.891","0.686114","0","0","0","0","0","0","0","0","0","0","0","0","321.413","285.923","0.800835","338.999","280.107","0.100241","238.926","291.951","0.581047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",22,"body","left","341.845","306.575","0.725202","118.233","480.284","0.305587","212.445","500.817","0.389022","409.633","789.347","0.660082","547.926","706.803","0.72125","6.36451","453.735","0.107291","0","0","0","0","0","0","285.973","974.712","0.0572422","330.151","1012.98","0.0664458","712.799","859.971","0.664696","0","0","0","0","0","0","0","0","0","0","0","0","327.246","285.95","0.769326","0","0","0","244.787","291.853","0.58232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",23,"body","left","341.862","309.533","0.701596","115.277","471.417","0.28239","212.365","494.99","0.380448","409.623","789.297","0.663195","550.873","704.021","0.744068","6.36957","430.236","0.0988616","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","330.079","286.014","0.766717","0","0","0","244.722","291.912","0.574199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",24,"body","left","341.819","306.678","0.725415","118.257","471.441","0.27152","212.382","494.986","0.374937","406.644","789.295","0.671828","550.899","703.988","0.757624","6.35984","421.38","0.0882525","0","0","0","0","0","0","285.975","980.602","0.055737","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","327.138","288.825","0.780603","341.82","283.031","0.0852482","241.853","294.786","0.577963","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",25,"body","left","339.071","309.501","0.727201","124.132","474.375","0.28241","215.307","497.879","0.363853","412.509","789.282","0.682719","544.915","706.951","0.766938","38.7507","444.953","0.0984223","0","0","0","0","0","0","233.005","1007.1","0.0524815","288.947","1039.48","0.0850085","718.564","865.813","0.705695","0","0","0","0","0","0","0","0","0","0","0","0","324.321","288.89","0.786309","341.851","283.051","0.106771","241.82","294.815","0.571844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",26,"body","left","341.872","309.561","0.698883","118.213","477.314","0.300594","215.344","497.965","0.374059","415.516","792.227","0.672884","542.035","706.8","0.737534","6.37298","444.918","0.0976997","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","327.276","288.905","0.791732","341.83","283.06","0.0812169","244.799","294.806","0.584642","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",27,"body","left","341.876","309.538","0.729637","121.179","480.292","0.291344","230.048","506.699","0.394996","421.37","795.123","0.68545","539.122","703.874","0.754871","6.36854","441.979","0.0821697","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","327.194","288.982","0.791325","341.889","285.98","0.097356","247.706","294.799","0.575658","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",28,"body","left","341.942","309.616","0.705428","132.912","483.16","0.298316","230.097","506.731","0.379862","418.52","795.179","0.690591","541.982","698.006","0.764169","79.9693","462.587","0.083026","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","330.152","288.964","0.811564","341.977","285.979","0.0939764","247.682","294.802","0.596684","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",29,"body","left","342.007","312.459","0.718663","132.922","483.187","0.273569","235.931","509.675","0.398271","421.314","795.23","0.694809","536.181","700.997","0.788272","79.9763","462.575","0.0681733","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","333.035","288.992","0.825995","0","0","0","247.743","294.871","0.588098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",30,"body","left","341.913","315.38","0.742359","127.046","483.156","0.294931","233.041","506.712","0.393582","424.288","800.994","0.675315","533.27","709.814","0.795764","6.36825","433.175","0.0898632","0","0","0","0","0","0","283.044","989.451","0.0519122","306.611","1036.55","0.0807896","718.598","865.85","0.712334","0","0","0","0","0","0","0","0","0","0","0","0","330.112","291.86","0.831408","344.858","288.853","0.144017","247.722","297.717","0.582678","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",31,"body","left","341.955","315.363","0.717631","127.083","489.108","0.276063","236","512.572","0.415287","427.316","806.93","0.652113","539.071","709.819","0.80026","6.38189","453.763","0.0799069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","330.084","291.901","0.836829","344.833","288.884","0.124664","247.777","297.802","0.569206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",32,"body","left","342.008","318.398","0.692947","138.832","497.863","0.269258","233.024","512.628","0.378685","424.284","809.9","0.642125","545.017","709.856","0.811595","94.6455","471.384","0.0763581","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","332.986","291.989","0.8397","344.879","288.985","0.114723","247.76","297.824","0.574718","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",33,"body","left","341.995","318.393","0.686261","138.824","489.11","0.271912","235.92","509.66","0.357596","421.415","809.938","0.648241","550.949","715.699","0.826574","94.6816","465.566","0.0789916","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","333.082","291.983","0.844725","344.83","291.794","0.0980499","247.797","297.8","0.575462","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",34,"body","left","341.884","321.399","0.553127","121.167","486.16","0.254937","238.846","509.668","0.401719","418.395","812.871","0.659462","553.795","721.673","0.720592","6.35726","441.99","0.0631426","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","333.14","294.731","0.747134","0","0","0","250.649","297.783","0.524789","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",35,"body","left","347.777","300.683","0.359817","124.134","489.071","0.275743","238.936","509.668","0.411661","418.413","812.909","0.644603","553.852","718.725","0.673824","6.37741","450.825","0.0686401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","333.14","292.012","0.415374","0","0","0","253.564","294.846","0.496843","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",36,"body","left","342.007","321.273","0.382023","124.147","483.205","0.293606","232.996","503.806","0.415977","412.606","809.911","0.661037","550.842","721.624","0.629555","26.9682","444.921","0.0824723","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","336.071","294.746","0.572225","0","0","0","256.596","300.664","0.469576","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",37,"body","left","356.636","259.526","0.647134","124.137","477.316","0.29894","235.924","506.721","0.404108","406.613","809.895","0.666675","547.884","718.678","0.727679","29.9165","439.075","0.109071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","330.201","233.028","0.531153","0","0","0","259.474","286.012","0.504947","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",38,"body","left","342.023","327.158","0.30153","124.145","480.27","0.31017","230.087","506.697","0.378896","388.978","809.875","0.672489","539.137","718.589","0.701815","41.7028","442.01","0.108475","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","336.021","294.857","0.402868","0","0","0","256.524","303.594","0.435696","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",39,"body","left","339.076","327.232","0.529547","132.96","483.19","0.327757","230.074","512.644","0.374442","365.512","812.907","0.610645","527.326","721.591","0.623142","47.5994","444.9","0.148102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","333.106","297.806","0.702313","0","0","0","250.62","306.6","0.55328","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",40,"body","left","341.826","327.167","0.435814","124.094","483.159","0.304609","215.308","503.776","0.395427","353.65","812.819","0.630152","503.843","733.313","0.587101","50.5291","450.814","0.103505","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","335.951","291.91","0.549394","0","0","0","247.72","306.57","0.513423","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",41,"body","left","338.938","324.327","0.720562","115.259","483.152","0.279465","203.597","497.951","0.362841","338.924","812.905","0.595782","489.148","742.212","0.643238","53.4849","456.681","0.101216","0","0","0","0","0","0","68.2106","1045.35","0.0529084","238.912","1030.62","0.0833418","721.624","871.68","0.689108","0","0","0","0","0","0","0","0","0","0","0","0","330.163","294.918","0.768614","0","0","0","244.84","300.75","0.554514","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",42,"body","left","335.966","321.378","0.763549","121.145","483.184","0.307887","203.595","497.902","0.38814","330.17","809.948","0.644374","486.137","745.172","0.703231","59.3698","459.63","0.119451","0","0","0","0","0","0","221.256","1007.09","0.0540475","256.563","1033.56","0.0706209","721.611","871.65","0.705402","0","0","0","0","0","0","0","0","0","0","0","0","321.376","297.689","0.815323","0","0","0","241.777","306.526","0.564075","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",43,"body","left","327.255","324.243","0.776656","121.145","477.361","0.275151","191.855","494.925","0.410898","327.225","809.949","0.62865","489.031","751.045","0.686725","68.1852","453.801","0.103695","0","0","0","0","0","0","238.899","1033.58","0.0679909","283.074","1039.5","0.0956127","721.616","871.68","0.694303","0","0","0","0","0","0","0","0","0","0","0","0","315.434","300.659","0.856647","0","0","0","235.923","303.703","0.592718","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",44,"body","left","321.371","327.237","0.709283","118.207","483.193","0.296023","188.901","497.928","0.410794","330.139","809.852","0.626816","492.067","756.863","0.708679","68.1811","459.673","0.113761","0","0","0","0","0","0","241.875","1004.15","0.066205","280.104","1033.59","0.0896037","721.656","868.832","0.715865","0","0","0","0","0","0","0","0","0","0","0","0","312.38","303.673","0.783909","0","0","0","232.999","312.535","0.560614","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",45,"body","left","315.329","333.131","0.794259","115.274","480.23","0.292908","177.086","494.914","0.402023","324.226","798.11","0.633766","492.017","748.112","0.734404","65.2508","462.564","0.134602","0","0","0","0","0","0","250.668","1015.94","0.0684472","283.035","1039.44","0.0997228","721.592","868.814","0.714728","0","0","0","0","0","0","0","0","0","0","0","0","297.822","306.612","0.819776","0","0","0","218.315","315.398","0.57555","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",46,"body","left","306.557","330.181","0.720916","103.504","474.342","0.288477","171.175","489.078","0.384051","327.251","795.144","0.66285","500.88","751.066","0.719588","44.6544","453.799","0.135395","0","0","0","0","0","0","265.382","986.471","0.0646204","286.018","1036.53","0.0956788","721.557","868.804","0.713263","0","0","0","0","0","0","0","0","0","0","0","0","288.98","303.656","0.80632","0","0","0","206.56","309.601","0.596898","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",47,"body","left","291.888","324.343","0.656413","97.6252","483.159","0.31878","165.366","491.987","0.398276","327.164","789.343","0.632419","492.065","742.301","0.708732","41.706","465.557","0.145851","0","0","0","0","0","0","241.837","1004.13","0.0651631","271.268","1030.64","0.0917645","721.676","871.663","0.700776","0","0","0","0","0","0","0","0","0","0","0","0","277.151","297.878","0.757257","0","0","0","197.692","306.632","0.572377","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",48,"body","left","283.105","324.198","0.651968","97.6136","483.226","0.326389","165.337","491.985","0.399947","324.252","789.22","0.613081","492.072","745.069","0.761669","44.6517","471.392","0.160431","0","0","0","0","0","0","253.607","983.548","0.0619901","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","265.459","297.722","0.727436","0","0","0","185.952","306.606","0.516527","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",49,"body","left","274.245","318.352","0.617691","85.8369","477.274","0.341556","156.535","486.088","0.401921","318.409","786.326","0.598126","486.21","742.233","0.748494","6.3775","462.626","0.174633","0","0","0","0","0","0","235.961","986.488","0.0639193","262.466","1015.92","0.0798972","721.651","868.839","0.69866","0","0","0","0","0","0","0","0","0","0","0","0","256.511","294.743","0.736649","0","0","0","171.254","306.532","0.551693","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",50,"body","left","262.502","315.514","0.685279","91.7319","471.444","0.374085","150.624","480.244","0.424461","315.436","780.438","0.589977","486.156","733.278","0.70844","26.9823","462.56","0.186984","362.506","656.862","0.381432","468.508","653.826","0.569791","232.999","989.425","0.0571654","259.513","1033.58","0.0823489","724.509","871.719","0.688935","0","0","0","0","0","0","0","0","0","0","0","0","244.74","291.949","0.78672","265.398","294.798","0.0914073","162.412","300.748","0.566054","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",51,"body","left","253.553","318.312","0.52661","88.7566","465.488","0.356493","144.724","474.317","0.427157","315.455","777.47","0.597758","483.121","718.735","0.735496","6.38091","453.726","0.162219","0","0","0","0","0","0","159.44","1036.51","0.0540119","230.083","1018.86","0.0778283","724.507","868.825","0.692157","0","0","0","0","0","0","0","0","0","0","0","0","238.868","291.899","0.666087","0","0","0","159.388","303.591","0.518064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-9.0_A_IDs-A107-A110",52,"body","left","244.701","309.499","0.495666","74.1019","465.507","0.393436","132.954","471.422","0.414186","312.537","774.568","0.636683","474.433","706.882","0.749163","6.36947","456.666","0.199413","0","0","0","0","0","0","221.25","980.611","0.0683758","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","227.074","286.061","0.580151","0","0","0","147.648","294.815","0.420028","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
