"base_filename","frame","region","person","x0","y0","c0","x1","y1","c1","x2","y2","c2","x3","y3","c3","x4","y4","c4","x5","y5","c5","x6","y6","c6","x7","y7","c7","x8","y8","c8","x9","y9","c9","x10","y10","c10","x11","y11","c11","x12","y12","c12","x13","y13","c13","x14","y14","c14","x15","y15","c15","x16","y16","c16","x17","y17","c17","x18","y18","c18","x19","y19","c19","x20","y20","c20","x21","y21","c21","x22","y22","c22","x23","y23","c23","x24","y24","c24"
"Dyad-31.0_C_IDs-C009-C012",1,"body","right","1160.09","503.694","0.901511","1283.82","565.617","0.703333","1327.87","550.894","0.566389","0","0","0","0","0","0","1248.43","577.367","0.74174","1242.56","765.779","0.756567","1195.5","765.726","0.329465","1398.5","833.388","0.51718","1427.99","812.922","0.48208","0","0","0","0","0","0","1369.1","842.309","0.443848","0","0","0","0","0","0","0","0","0","1165.99","483.13","0.954374","0","0","0","1213.18","486.192","0.904071","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-31.0_C_IDs-C009-C012",2,"body","right","1160.16","503.707","0.91103","1283.88","565.606","0.705657","1327.97","550.881","0.576152","0","0","0","0","0","0","1248.45","577.376","0.745012","1242.56","765.723","0.764108","1195.46","765.733","0.333431","1398.46","833.439","0.513609","1428","815.761","0.478356","0","0","0","0","0","0","1366.17","845.236","0.436384","0","0","0","0","0","0","0","0","0","1166.01","483.135","0.952801","0","0","0","1213.21","486.184","0.902383","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-31.0_C_IDs-C009-C012",3,"body","right","1160.2","503.734","0.919944","1283.83","565.619","0.714115","1327.91","550.905","0.580762","0","0","0","0","0","0","1248.38","577.377","0.747529","1239.69","765.743","0.765807","1195.45","765.751","0.312655","1398.43","833.432","0.514955","1428.01","815.756","0.479209","0","0","0","0","0","0","1363.26","845.237","0.437699","0","0","0","0","0","0","0","0","0","1166.03","483.136","0.948303","0","0","0","1213.26","486.129","0.902603","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-31.0_C_IDs-C009-C012",4,"body","right","1162.94","503.726","0.92244","1283.88","565.649","0.700953","1327.94","550.971","0.567726","1398.56","668.589","0.0580343","0","0","0","1248.43","577.344","0.753315","1239.7","765.741","0.764725","1195.49","765.745","0.302803","1398.45","833.431","0.513193","1428.02","815.762","0.477699","0","0","0","0","0","0","1366.14","845.218","0.435503","0","0","0","0","0","0","0","0","0","1166.06","483.131","0.945238","0","0","0","1216.03","486.145","0.893966","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-31.0_C_IDs-C009-C012",5,"body","right","1162.99","503.717","0.929012","1286.68","565.595","0.695789","1327.95","550.905","0.570979","1398.61","668.621","0.0643544","0","0","0","1251.37","577.343","0.749458","1242.55","765.758","0.763687","1195.51","765.767","0.299467","1398.47","833.449","0.515318","1428.03","815.775","0.473931","0","0","0","0","0","0","1366.17","845.244","0.437688","0","0","0","0","0","0","0","0","0","1166.13","483.136","0.940661","0","0","0","1216.15","486.139","0.878131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-31.0_C_IDs-C009-C012",6,"body","right","1163.05","503.748","0.934568","1286.7","565.562","0.684524","1327.97","550.847","0.542006","1401.4","665.661","0.0790983","0","0","0","1251.42","577.359","0.745171","1239.69","765.851","0.750303","1198.37","765.781","0.289735","1395.65","836.313","0.495178","1427.94","815.86","0.452953","0","0","0","0","0","0","1366.14","848.179","0.422894","0","0","0","0","0","0","0","0","0","1166.18","483.14","0.934264","0","0","0","1219","486.095","0.873045","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-31.0_C_IDs-C009-C012",7,"body","right","1163.09","503.741","0.938963","1286.72","559.763","0.675635","1327.92","550.803","0.521563","1398.58","668.606","0.0621766","0","0","0","1254.31","574.537","0.758116","1239.58","765.866","0.753133","1201.38","765.812","0.205133","1395.62","833.507","0.467733","1425.1","815.849","0.425961","0","0","0","0","0","0","1366.17","848.167","0.406201","0","0","0","0","0","0","0","0","0","1168.92","483.121","0.925928","0","0","0","1221.95","483.355","0.872351","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-31.0_C_IDs-C009-C012",8,"body","right","1163.09","503.765","0.941083","1286.8","559.7","0.683619","1330.83","547.928","0.531914","1398.59","668.641","0.0628759","0","0","0","1254.35","574.538","0.762559","1236.79","765.838","0.762074","1201.37","765.812","0.227021","1395.63","833.467","0.480785","1425.13","815.795","0.437222","0","0","0","0","0","0","1366.15","848.124","0.416787","0","0","0","0","0","0","0","0","0","1168.96","483.14","0.92379","0","0","0","1224.91","486.078","0.873257","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-31.0_C_IDs-C009-C012",9,"body","right","1163.08","503.817","0.93987","1289.7","559.74","0.664597","1330.84","550.807","0.516043","1398.58","671.549","0.0569432","0","0","0","1257.22","574.485","0.77086","1236.81","765.818","0.762988","1204.27","765.78","0.185346","1398.44","833.487","0.464587","1425.13","815.832","0.421638","0","0","0","0","0","0","1366.19","848.145","0.403622","0","0","0","0","0","0","0","0","0","1168.98","483.2","0.921795","0","0","0","1227.84","486.13","0.876151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-31.0_C_IDs-C009-C012",10,"body","right","1163.14","503.853","0.940951","1289.62","562.62","0.657799","1327.92","550.88","0.508035","1401.5","668.551","0.0927137","0","0","0","1257.26","574.47","0.770504","1239.63","765.761","0.773485","1201.33","765.819","0.350985","1398.46","836.312","0.469024","1425.12","815.865","0.423994","0","0","0","0","0","0","1369.11","848.153","0.409837","0","0","0","0","0","0","0","0","0","1169.04","483.218","0.908024","0","0","0","1230.74","486.152","0.890211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
