"base_filename","frame","region","person","x0","y0","c0","x1","y1","c1","x2","y2","c2","x3","y3","c3","x4","y4","c4","x5","y5","c5","x6","y6","c6","x7","y7","c7","x8","y8","c8","x9","y9","c9","x10","y10","c10","x11","y11","c11","x12","y12","c12","x13","y13","c13","x14","y14","c14","x15","y15","c15","x16","y16","c16","x17","y17","c17","x18","y18","c18","x19","y19","c19","x20","y20","c20","x21","y21","c21","x22","y22","c22","x23","y23","c23","x24","y24","c24"
"Dyad-32.0_C_IDs-C013-C016",1,"body","left","380.153","335.905","0.830747","297.735","450.804","0.378877","277.166","483.129","0.451089","206.55","783.302","0.697556","389.034","765.889","0.396843","338.914","421.384","0.367287","483.091","595","0.569914","521.46","771.64","0.504584","244.771","806.93","0.0600868","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","344.962","297.883","0.843989","0","0","0","268.285","327.241","0.823265","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-32.0_C_IDs-C013-C016",2,"body","left","380.119","333.126","0.829344","297.817","453.725","0.480616","271.233","483.143","0.441434","209.46","777.551","0.69688","389.044","765.788","0.474669","338.997","421.365","0.442024","486.178","597.922","0.520671","527.264","774.614","0.33606","288.912","742.17","0.0514735","0","0","0","0","0","0","0","0","0","300.724","727.456","0.0519281","0","0","0","0","0","0","347.75","300.691","0.839706","0","0","0","268.346","330.175","0.843629","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-32.0_C_IDs-C013-C016",3,"body","left","380.167","333.109","0.836231","300.752","456.727","0.540428","268.301","483.148","0.449169","206.542","777.466","0.709732","383.1","765.759","0.534124","350.699","433.09","0.516784","497.846","600.97","0.620371","527.351","768.777","0.268878","259.496","792.233","0.0761897","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","347.776","300.695","0.843746","0","0","0","268.361","330.143","0.840771","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-32.0_C_IDs-C013-C016",4,"body","left","380.207","335.923","0.842636","306.581","456.638","0.553222","271.257","480.293","0.491462","206.554","777.518","0.709917","394.934","765.809","0.421747","350.725","430.195","0.521988","494.94","598.027","0.577259","530.425","768.768","0.30992","286.004","745.148","0.0692378","0","0","0","0","0","0","0","0","0","309.534","721.642","0.0826209","0","0","0","0","0","0","347.866","300.758","0.834219","0","0","0","268.413","330.086","0.848192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-32.0_C_IDs-C013-C016",5,"body","left","383.138","335.968","0.868263","306.576","456.617","0.516311","274.188","483.144","0.471867","206.555","777.5","0.708347","403.752","765.818","0.466489","344.912","427.316","0.490774","491.99","600.868","0.531788","542.028","771.618","0.340668","253.616","801.068","0.0716378","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","350.783","300.731","0.828419","0","0","0","268.449","327.161","0.851156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-32.0_C_IDs-C013-C016",6,"body","left","383.153","335.973","0.86702","306.607","456.657","0.540679","268.386","480.255","0.462886","209.423","774.597","0.699166","409.601","765.87","0.460434","353.708","433.092","0.523783","489.083","603.911","0.619653","547.944","780.393","0.260221","265.364","806.914","0.0818419","238.9","833.451","0.0563496","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","356.572","300.723","0.828575","0","0","0","268.458","327.185","0.847982","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-32.0_C_IDs-C013-C016",7,"body","left","385.939","336.007","0.87885","309.536","459.64","0.564178","268.363","483.204","0.457543","209.425","774.612","0.691889","427.291","768.643","0.477862","356.566","436.084","0.556855","483.242","603.847","0.591144","545.033","774.573","0.468384","291.842","742.18","0.050488","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","359.536","300.696","0.845872","0","0","0","271.21","324.28","0.856047","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-32.0_C_IDs-C013-C016",8,"body","left","386.073","336.03","0.890254","312.512","456.798","0.60108","271.292","483.189","0.505064","209.488","774.567","0.703153","412.535","765.761","0.468714","356.6","433.142","0.577506","477.22","600.884","0.57908","544.962","768.64","0.591283","259.529","801.07","0.0549425","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","362.409","297.886","0.863322","0","0","0","271.28","321.433","0.853112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-32.0_C_IDs-C013-C016",9,"body","left","386.103","336.091","0.895575","315.371","456.715","0.577734","277.213","483.219","0.460985","209.494","774.609","0.686929","400.79","765.727","0.413557","353.727","430.15","0.566589","468.471","600.929","0.49206","547.949","783.343","0.624895","256.551","801.067","0.056051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","362.467","300.704","0.866415","0","0","0","271.36","321.36","0.859477","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Dyad-32.0_C_IDs-C013-C016",10,"body","left","388.879","338.845","0.90216","315.36","456.772","0.619763","274.191","483.259","0.49181","209.523","774.592","0.702703","453.692","768.806","0.598915","356.654","430.18","0.605894","456.692","594.954","0.546003","547.864","771.623","0.590701","294.866","718.686","0.0627329","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","362.56","300.759","0.86682","0","0","0","274.176","318.446","0.862102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
