base_filename,frame,region,person,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16,x17,y17,c17,x18,y18,c18,x19,y19,c19,x20,y20,c20,x21,y21,c21,x22,y22,c22,x23,y23,c23,x24,y24,c24
A-B,22,body,right,1363.26,371.329,0.83707,1454.42,506.699,0.802313,1336.77,503.845,0.786128,1322.05,689.138,0.471981,1260.3,677.404,0.819069,1581.01,506.83,0.648878,1660.59,736.277,0.770477,1463.33,718.574,0.82595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354.48,342.008,0.933031,1398.54,344.965,0.905179,0,0,0,1480.98,356.609,0.830715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,23,body,right,1366.12,371.359,0.835697,1451.62,506.673,0.806345,1336.76,503.857,0.786693,1316.15,686.302,0.531453,1260.35,677.407,0.802124,1580.99,506.783,0.653683,1660.43,736.26,0.784127,1454.42,718.589,0.829653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354.49,342.011,0.929324,1398.57,347.789,0.906147,0,0,0,1480.93,356.617,0.834575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,24,body,right,1369.05,368.504,0.8391,1451.52,506.691,0.813282,1336.81,503.887,0.781473,1330.79,692.138,0.39024,1271.99,683.377,0.772351,1575.17,506.791,0.645677,1657.56,736.247,0.778596,1448.69,718.596,0.854033,1439.74,901.149,0.0747188,0,0,0,0,0,0,0,0,0,1542.77,907.024,0.109964,0,0,0,0,0,0,1354.54,341.996,0.924157,1398.58,344.97,0.904516,0,0,0,1480.98,356.665,0.836162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,25,body,right,1369.14,371.335,0.841935,1451.56,506.682,0.815102,1339.67,503.873,0.778619,1322.04,692.069,0.345752,1277.85,686.29,0.766357,1578.03,506.784,0.641977,1654.65,736.316,0.775361,1445.63,718.591,0.850613,1433.88,889.365,0.160041,1348.49,877.574,0.112882,0,0,0,0,0,0,1536.85,904.084,0.161978,0,0,0,0,0,0,1357.32,342.023,0.90124,1398.61,347.845,0.901509,0,0,0,1486.77,359.501,0.85203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,26,body,right,1371.97,368.444,0.862686,1451.54,506.719,0.817423,1339.67,503.882,0.778406,1319.11,692.213,0.291452,1280.74,692.044,0.798531,1575.14,506.824,0.637928,1654.5,739.114,0.758676,1439.68,718.603,0.799126,1442.72,883.504,0.187514,1354.37,874.635,0.128663,0,0,0,0,0,0,1539.81,895.264,0.188504,0,0,0,0,0,0,1357.37,341.959,0.90961,1398.64,344.973,0.906026,0,0,0,1486.81,359.54,0.864587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,27,body,right,1371.95,368.426,0.860684,1448.7,506.648,0.811476,1336.71,503.897,0.790278,1327.91,695.097,0.244622,1280.91,689.248,0.782861,1572.23,506.73,0.642816,1648.67,736.36,0.744132,1428.02,718.653,0.816001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357.42,341.936,0.902396,1398.64,344.965,0.908321,0,0,0,1486.78,359.561,0.864524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,28,body,right,1371.99,368.467,0.860223,1448.7,506.635,0.804486,1336.73,503.891,0.780315,1330.87,698.072,0.19614,1283.69,692.232,0.681509,1572.17,506.718,0.643814,1639.96,739.123,0.758694,1422.08,718.602,0.823811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1357.46,341.899,0.89066,1401.4,347.79,0.899666,0,0,0,1486.81,359.551,0.864764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,29,body,right,1372,368.398,0.873283,1448.71,506.641,0.807022,1336.72,506.636,0.783079,1330.82,709.849,0.184237,1277.84,692.189,0.671898,1572.2,506.682,0.648957,1636.96,739.204,0.794459,1416.21,715.818,0.780724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360.23,341.881,0.889914,1401.39,344.965,0.906605,0,0,0,1486.86,362.41,0.898741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,30,body,right,1372.06,368.471,0.869511,1448.61,503.907,0.80323,1333.88,506.687,0.78107,1330.88,692.193,0.169735,1277.91,689.231,0.560138,1569.22,503.862,0.654433,1634.05,739.185,0.790864,1401.43,715.554,0.810476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360.27,341.884,0.8898,1401.53,347.809,0.890324,0,0,0,1489.67,362.404,0.900542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,31,body,right,1374.83,365.639,0.891064,1448.54,503.844,0.804547,1333.87,506.648,0.783891,1313.22,653.937,0.172286,1277.86,683.306,0.531922,1566.33,503.81,0.662185,1628.15,739.238,0.753567,1395.63,712.705,0.756508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360.33,341.859,0.88764,1401.56,347.779,0.888496,0,0,0,1489.72,362.427,0.909383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
