base_filename,frame,region,person,x0,y0,c0,x1,y1,c1,x2,y2,c2,x3,y3,c3,x4,y4,c4,x5,y5,c5,x6,y6,c6,x7,y7,c7,x8,y8,c8,x9,y9,c9,x10,y10,c10,x11,y11,c11,x12,y12,c12,x13,y13,c13,x14,y14,c14,x15,y15,c15,x16,y16,c16,x17,y17,c17,x18,y18,c18,x19,y19,c19,x20,y20,c20,x21,y21,c21,x22,y22,c22,x23,y23,c23,x24,y24,c24
A-B,12,body,left,736.222,397.868,0.851643,689.232,500.826,0.843153,577.482,503.805,0.793416,577.382,715.814,0.795802,783.459,712.661,0.823808,789.388,489.09,0.80879,833.399,680.389,0.746464,644.967,695.171,0.807896,692.207,777.494,0.46668,621.534,783.375,0.418884,0,0,0,0,0,0,762.843,777.556,0.408391,0,0,0,0,0,0,695.111,383.05,0.905399,739.328,368.428,0.920006,639.114,394.939,0.845104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,13,body,left,736.191,400.819,0.84947,689.117,500.804,0.822193,577.419,503.823,0.805158,574.54,715.724,0.797363,783.397,712.692,0.817011,789.272,486.24,0.822051,833.315,677.44,0.745667,642.166,695.114,0.793335,692.244,777.528,0.492975,621.532,783.429,0.444156,0,0,0,0,0,0,765.677,780.42,0.424,0,0,0,0,0,0,695.086,385.917,0.920998,739.282,368.487,0.927275,636.19,394.942,0.839804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,14,body,left,730.48,403.671,0.843033,686.325,500.789,0.816591,577.421,503.78,0.797672,577.414,715.767,0.806235,783.391,712.684,0.807705,789.252,489.039,0.820392,830.547,677.466,0.733263,642.086,695.082,0.789795,692.102,774.548,0.500993,621.49,780.484,0.446945,0,0,0,0,0,0,762.714,774.6,0.426564,0,0,0,0,0,0,695.034,385.949,0.927967,739.23,371.367,0.91371,633.356,397.865,0.827658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,15,body,left,727.448,406.628,0.863704,686.263,500.801,0.813173,577.39,503.8,0.802328,580.306,715.784,0.79968,783.431,712.667,0.820991,789.226,489.064,0.816508,830.459,674.588,0.718107,642.108,695.03,0.799208,689.221,774.54,0.502005,621.419,780.474,0.444175,0,0,0,0,0,0,759.783,774.574,0.426222,0,0,0,0,0,0,692.22,385.979,0.915663,739.121,374.282,0.908111,630.387,397.849,0.836553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,16,body,left,724.579,406.701,0.878252,686.261,500.84,0.816495,577.386,503.779,0.804063,580.271,715.739,0.803988,783.455,712.646,0.820341,789.238,491.988,0.805221,830.395,677.474,0.689624,642.081,695.064,0.786449,689.259,771.666,0.478203,621.442,780.468,0.4246,0,0,0,0,0,0,759.826,774.552,0.407628,0,0,0,0,0,0,692.132,386.084,0.922562,739.111,374.303,0.904516,627.465,397.866,0.852452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,17,body,left,724.571,409.521,0.897562,686.301,500.907,0.829815,577.372,503.881,0.80847,577.427,715.775,0.811527,783.41,712.656,0.809227,789.254,491.999,0.806414,830.495,680.39,0.701589,642.081,695.105,0.7904,689.227,777.488,0.457333,618.597,783.387,0.406996,0,0,0,0,0,0,759.821,780.416,0.40171,0,0,0,0,0,0,692.119,386.113,0.914144,739.101,377.267,0.898054,627.417,400.753,0.858452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,18,body,left,724.552,409.638,0.910538,683.367,500.868,0.816042,577.341,503.873,0.809864,577.454,715.813,0.805065,783.353,712.703,0.806711,789.209,489.08,0.815838,827.591,677.49,0.697665,642.1,695.093,0.786088,686.315,777.525,0.470428,615.675,783.408,0.409362,0,0,0,0,0,0,756.919,780.473,0.414386,0,0,0,0,0,0,692.093,386.158,0.915588,739.126,380.176,0.90781,627.385,400.769,0.861303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,19,body,left,721.658,409.615,0.922553,683.34,500.845,0.80914,577.35,503.845,0.80872,577.477,715.73,0.80626,783.411,712.687,0.820772,789.187,489.088,0.814407,827.538,677.492,0.688709,642.166,695,0.789651,686.29,777.532,0.524494,612.716,786.258,0.464258,0,0,0,0,0,0,756.948,780.441,0.44941,0,0,0,0,0,0,692.133,386.176,0.91822,739.098,383.038,0.904254,627.374,400.79,0.863709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,20,body,left,718.754,409.475,0.932032,683.3,500.813,0.799607,577.318,503.855,0.811142,580.313,715.774,0.802825,783.412,712.704,0.821536,789.179,489.051,0.813957,827.566,680.374,0.688419,644.93,692.124,0.783491,686.233,777.559,0.53909,609.786,786.322,0.47864,0,0,0,0,0,0,759.791,780.449,0.45556,0,0,0,0,0,0,689.237,386.08,0.908737,736.293,380.178,0.884081,624.584,400.739,0.876532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,21,body,left,721.572,403.656,0.865476,680.447,500.828,0.805144,577.282,503.858,0.814479,580.405,718.556,0.797121,786.262,712.674,0.837081,789.187,489.045,0.818916,830.487,674.533,0.723708,645,692.162,0.809722,689.161,777.497,0.539228,618.551,783.403,0.486502,0,0,0,0,0,0,759.833,780.425,0.449146,0,0,0,0,0,0,692.076,380.201,0.882457,736.29,371.409,0.880187,624.561,391.993,0.907399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,22,body,left,730.399,389.04,0.885062,680.406,500.793,0.804864,577.295,503.887,0.809639,580.389,715.793,0.812527,786.205,712.712,0.82709,786.4,486.214,0.814723,833.292,677.409,0.730276,645.058,692.192,0.813625,692.107,777.478,0.538628,621.472,783.414,0.482224,0,0,0,0,0,0,762.809,777.515,0.44603,0,0,0,0,0,0,695.047,368.408,0.920765,739.117,365.399,0.924765,627.397,389.086,0.92248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,23,body,left,736.35,380.178,0.875901,680.416,497.901,0.79428,574.516,503.863,0.805756,580.38,718.541,0.803954,786.253,712.71,0.836201,786.435,486.113,0.83494,833.392,674.533,0.760846,645.036,692.09,0.804579,692.193,774.609,0.532575,621.5,786.271,0.470511,0,0,0,0,0,0,765.725,774.598,0.435125,0,0,0,0,0,0,698.078,362.525,0.901373,739.273,356.642,0.90009,630.369,388.947,0.909549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,24,body,left,739.242,368.422,0.923837,680.4,495.009,0.787549,574.477,503.819,0.807397,583.243,715.828,0.793173,786.199,712.695,0.81975,786.45,486.084,0.830299,830.418,686.318,0.711795,645.012,692.133,0.806431,692.171,777.488,0.569216,621.478,786.268,0.499527,0,0,0,0,0,0,765.736,777.481,0.464099,0,0,0,0,0,0,703.893,356.576,0.83281,739.312,344.943,0.890806,630.41,386.001,0.889971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,25,body,left,739.341,365.384,0.954196,680.341,495.013,0.787813,574.422,503.838,0.806237,586.194,718.66,0.790264,783.409,712.733,0.818618,786.441,483.35,0.828505,830.457,674.585,0.713078,642.174,694.991,0.803415,692.064,777.555,0.59059,618.621,786.302,0.528249,0,0,0,0,0,0,762.819,777.526,0.484911,0,0,0,0,0,0,701.023,347.854,0.841177,739.196,339.078,0.890852,630.398,383.168,0.877246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,26,body,left,736.367,365.397,0.926725,677.508,495.014,0.790284,574.411,503.849,0.806445,586.174,718.671,0.793761,783.376,712.685,0.817309,786.441,483.335,0.828705,827.492,674.538,0.691972,642.095,692.271,0.7883,689.209,774.58,0.565146,618.563,783.423,0.498182,0,0,0,0,0,0,759.872,774.555,0.472377,0,0,0,0,0,0,698.047,344.963,0.874195,739.118,341.803,0.902897,627.465,383.037,0.875704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,27,body,left,733.418,368.384,0.869625,677.423,494.958,0.796706,574.363,503.876,0.80624,580.417,718.674,0.790331,783.416,709.873,0.82658,786.363,483.268,0.835549,818.734,668.697,0.687326,639.173,695.034,0.764102,689.176,774.588,0.535898,618.548,783.421,0.463415,0,0,0,0,0,0,759.788,774.578,0.46166,0,0,0,0,0,0,695.217,347.768,0.879399,739.108,344.853,0.888588,624.571,377.265,0.886275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,28,body,left,730.422,368.473,0.840849,674.576,495.01,0.797987,574.311,503.893,0.800415,583.22,718.668,0.79374,783.295,712.656,0.809632,786.273,483.324,0.817642,818.699,671.539,0.689687,636.266,695.052,0.761973,683.371,777.53,0.542491,612.725,786.328,0.482893,0,0,0,0,0,0,753.963,777.531,0.470032,0,0,0,0,0,0,695.234,344.951,0.883407,739.142,347.761,0.876994,624.499,368.488,0.906552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,29,body,left,733.386,371.412,0.833969,671.714,497.889,0.822024,571.417,503.91,0.785269,577.415,715.817,0.822198,780.464,712.649,0.800277,783.445,483.349,0.805128,818.693,671.631,0.688851,633.307,695.103,0.764121,686.242,774.549,0.55536,612.737,783.379,0.490295,0,0,0,0,0,0,756.87,774.597,0.472306,0,0,0,0,0,0,700.982,344.812,0.874797,742.1,353.658,0.874626,624.63,362.653,0.939162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,30,body,left,739.161,371.341,0.878585,671.661,495.013,0.822707,571.453,503.908,0.783494,577.267,715.756,0.812749,780.514,712.7,0.807221,780.491,483.3,0.796855,821.686,668.697,0.718541,633.344,695.062,0.770076,689.235,771.697,0.573293,618.534,783.339,0.493677,0,0,0,0,0,0,759.876,774.56,0.484895,0,0,0,0,0,0,712.677,341.97,0.911446,745.124,359.489,0.842891,636.265,362.441,0.888614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,31,body,left,739.351,371.389,0.897954,671.712,497.92,0.81817,571.5,503.868,0.784387,574.541,715.663,0.805971,780.49,712.658,0.797852,783.377,486.228,0.783314,821.715,674.489,0.701169,636.201,692.245,0.754728,689.117,777.511,0.560461,615.591,783.429,0.484889,0,0,0,0,0,0,759.793,780.428,0.482228,0,0,0,0,0,0,715.736,344.918,0.920451,750.998,359.551,0.843484,642.107,359.615,0.896615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,32,body,left,742.064,371.387,0.895589,671.72,497.923,0.82104,571.48,503.843,0.780196,577.262,715.691,0.828508,780.51,712.677,0.803839,783.376,489.095,0.778518,818.731,674.515,0.682413,639.158,689.228,0.755309,689.149,771.687,0.597655,615.645,780.502,0.508867,0,0,0,0,0,0,759.858,774.552,0.502401,0,0,0,0,0,0,715.812,344.92,0.912876,748.166,359.595,0.855491,644.946,359.526,0.902102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,33,body,left,742.162,374.246,0.888493,674.518,500.757,0.816287,571.524,503.823,0.786433,577.462,718.553,0.809972,783.353,712.682,0.814679,786.252,492.023,0.785063,824.615,674.582,0.707471,642.064,692.032,0.769879,692.058,777.507,0.601529,618.59,786.3,0.51802,0,0,0,0,0,0,762.821,777.5,0.498863,0,0,0,0,0,0,718.583,344.9,0.91107,756.86,362.404,0.863377,645.065,359.576,0.927838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,34,body,left,742.137,374.304,0.885927,674.58,500.754,0.807647,574.347,503.836,0.798609,577.455,715.708,0.79879,783.455,709.874,0.816663,786.279,492.014,0.783676,830.482,683.287,0.724487,644.965,689.231,0.789089,692.151,777.479,0.624413,618.584,786.259,0.525099,0,0,0,0,0,0,765.822,774.611,0.503799,0,0,0,0,0,0,718.53,344.917,0.924457,756.906,362.434,0.877976,645.128,359.558,0.928055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,35,body,left,742.247,377.257,0.875311,677.469,500.755,0.796798,574.421,503.78,0.794438,580.269,715.764,0.786229,783.403,712.687,0.826682,786.374,494.915,0.787856,827.598,671.566,0.735249,645.115,689.259,0.801431,692.068,777.487,0.546736,618.602,786.295,0.460213,0,0,0,0,0,0,762.779,777.489,0.464598,0,0,0,0,0,0,718.648,344.964,0.907596,759.919,362.63,0.902788,647.982,359.495,0.915846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,36,body,left,742.358,383.075,0.890038,680.366,500.778,0.795073,574.458,503.768,0.797253,577.51,715.768,0.784982,783.39,712.647,0.815183,786.431,494.939,0.795025,830.41,677.471,0.710974,645.056,689.193,0.803821,692.081,777.553,0.559142,621.412,786.351,0.477589,0,0,0,0,0,0,762.811,777.539,0.474479,0,0,0,0,0,0,721.564,350.73,0.871395,762.815,365.511,0.926649,648.153,359.468,0.897953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,37,body,left,745.237,385.969,0.897101,683.38,500.848,0.811981,574.535,503.788,0.799847,577.419,715.813,0.79707,786.203,712.658,0.834225,789.213,494.974,0.801735,833.288,674.534,0.741644,645.035,689.205,0.783137,695.068,771.669,0.388303,624.42,783.346,0.314144,0,0,0,0,0,0,765.739,771.677,0.353539,0,0,0,0,0,0,724.537,353.732,0.852693,765.612,365.596,0.93009,653.902,359.539,0.873385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,38,body,left,756.885,386.084,0.89544,686.263,500.777,0.804884,577.386,503.72,0.786623,577.508,718.542,0.805248,783.453,712.669,0.829149,789.266,492.079,0.800684,830.504,671.627,0.762806,645.026,689.201,0.793857,692.169,774.543,0.531978,621.51,783.373,0.451099,0,0,0,0,0,0,762.83,774.549,0.450159,0,0,0,0,0,0,736.33,359.559,0.900824,768.662,371.359,0.864343,662.677,359.493,0.857046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,39,body,left,762.697,388.915,0.930287,689.158,500.763,0.810671,577.464,503.662,0.765305,577.499,715.745,0.795245,783.383,712.687,0.822518,789.306,495.003,0.799379,830.492,677.419,0.745731,645.067,689.217,0.795976,692.106,777.522,0.542768,618.601,786.282,0.461881,0,0,0,0,0,0,762.864,780.426,0.454641,0,0,0,0,0,0,739.248,359.605,0.924029,774.547,371.31,0.824802,668.486,362.369,0.928054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,40,body,left,765.656,389.106,0.944268,692.04,500.771,0.837624,580.383,500.899,0.75019,580.322,718.555,0.802456,783.368,712.65,0.809904,789.393,497.888,0.798375,833.294,683.36,0.735952,645.052,689.144,0.802196,692.183,774.582,0.55679,621.497,783.383,0.475228,0,0,0,0,0,0,765.707,777.493,0.45554,0,0,0,0,0,0,742.247,362.484,0.937929,783.299,374.247,0.828923,671.481,359.573,0.927727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,41,body,left,768.676,388.996,0.913368,692.214,500.758,0.849954,583.324,503.683,0.74542,577.526,715.791,0.814158,783.406,712.664,0.815148,792.314,494.995,0.775435,833.411,677.494,0.747742,645.162,689.208,0.809304,692.192,780.421,0.504981,621.495,786.31,0.437559,0,0,0,0,0,0,765.685,780.473,0.428848,0,0,0,0,0,0,750.99,362.439,0.892729,786.307,374.245,0.869172,671.653,362.391,0.931412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,42,body,left,777.463,388.914,0.878558,695.054,500.77,0.853325,589.19,503.648,0.740517,577.509,715.804,0.803876,783.431,712.648,0.815648,798.144,497.905,0.771181,833.366,680.361,0.758375,647.919,686.323,0.808523,695.042,780.448,0.536656,621.588,786.362,0.464733,0,0,0,0,0,0,765.761,780.488,0.45496,0,0,0,0,0,0,756.935,362.435,0.904664,789.185,371.337,0.881809,674.581,362.419,0.907194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,43,body,left,783.305,388.992,0.895574,695.138,500.778,0.84428,595.02,503.65,0.763821,577.522,715.817,0.807112,783.374,712.68,0.819839,801.088,500.745,0.776068,833.313,677.412,0.761158,647.918,686.318,0.808138,695.143,780.488,0.532549,624.414,786.375,0.468555,0,0,0,0,0,0,765.824,783.352,0.457249,0,0,0,0,0,0,762.66,362.502,0.93482,789.405,371.378,0.867693,677.519,362.5,0.890299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,44,body,left,786.221,389.034,0.924248,695.204,500.735,0.832394,597.899,500.88,0.769149,583.214,718.562,0.804607,783.391,712.689,0.831146,801.109,497.906,0.77145,833.324,674.462,0.768523,647.975,686.236,0.799031,692.127,777.511,0.565159,621.457,783.408,0.49136,0,0,0,0,0,0,762.73,780.456,0.483663,0,0,0,0,0,0,762.667,362.511,0.918514,792.275,371.322,0.857388,683.35,365.334,0.892617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,45,body,left,786.384,389.124,0.942458,698.004,500.78,0.824672,597.959,503.706,0.782616,580.43,715.711,0.813374,786.21,712.662,0.834156,806.846,497.85,0.780758,833.394,674.573,0.753401,647.97,689.17,0.809903,692.26,780.472,0.549789,621.55,786.32,0.481963,0,0,0,0,0,0,762.881,783.388,0.473587,0,0,0,0,0,0,762.779,362.608,0.942607,795.178,371.377,0.830739,689.116,365.424,0.910454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,46,body,left,789.206,391.916,0.942153,698.063,497.953,0.8055,598.049,500.89,0.769362,586.185,715.615,0.804096,786.291,712.696,0.839888,804.057,497.868,0.774205,833.453,680.389,0.744273,648.038,689.143,0.78918,695.01,786.295,0.593716,621.434,786.405,0.5105,0,0,0,0,0,0,768.649,786.386,0.495612,0,0,0,0,0,0,765.68,365.458,0.947863,795.261,371.367,0.810552,689.244,365.581,0.90455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,47,body,left,789.232,391.972,0.929835,698.078,497.922,0.806574,600.831,500.814,0.764648,592.143,715.685,0.817244,786.28,712.82,0.855179,806.874,497.848,0.781447,833.35,671.644,0.771923,648.059,692.086,0.802107,692.261,783.387,0.61205,621.463,786.26,0.528025,0,0,0,0,0,0,765.769,786.315,0.520391,0,0,0,0,0,0,765.727,365.573,0.934055,795.203,371.39,0.802497,689.251,368.416,0.885674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,48,body,left,789.176,397.888,0.894525,698.052,497.951,0.808449,598.034,503.635,0.775673,592.047,715.707,0.81387,786.406,712.795,0.861064,806.862,494.995,0.778923,833.422,671.591,0.786803,648.125,689.172,0.791911,695.225,780.485,0.555752,624.415,786.271,0.49413,0,0,0,0,0,0,768.758,783.414,0.469235,0,0,0,0,0,0,762.885,368.449,0.918269,795.261,380.195,0.826071,689.16,374.305,0.85125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A-B,49,body,left,786.382,403.771,0.908601,698.029,500.818,0.824966,598.026,503.775,0.790441,594.948,718.547,0.816713,786.427,712.776,0.849149,806.854,495.007,0.776563,833.403,677.451,0.757789,650.915,692.161,0.804206,698.022,783.445,0.575814,624.443,786.399,0.507697,0,0,0,0,0,0,771.661,786.274,0.4876,0,0,0,0,0,0,762.762,374.305,0.886264,792.279,383.132,0.867037,686.253,380.116,0.841494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
